"CVE_ID","CPE_URI"
"CVE-2024-30603",NA
"CVE-2024-30604",NA
"CVE-2024-30606",NA
"CVE-2024-30607",NA
"CVE-2024-3061",NA
"CVE-2024-30612",NA
"CVE-2024-30613",NA
"CVE-2024-30614",NA
"CVE-2024-30620","cpe:2.3:o:tenda:ax1803_firmware:1.0.0.1:*:*:*:*:*:*:*"
"CVE-2024-30620","cpe:2.3:h:tenda:ax1803:-:*:*:*:*:*:*:*"
"CVE-2024-30621","cpe:2.3:o:tenda:ax1803_firmware:1.0.0.1:*:*:*:*:*:*:*"
"CVE-2024-30621","cpe:2.3:h:tenda:ax1803:-:*:*:*:*:*:*:*"
"CVE-2024-30622",NA
"CVE-2024-30623",NA
"CVE-2024-30624",NA
"CVE-2024-30625",NA
"CVE-2024-30626",NA
"CVE-2024-30627",NA
"CVE-2024-30628",NA
"CVE-2024-30629",NA
"CVE-2024-3063",NA
"CVE-2024-30630",NA
"CVE-2024-30631",NA
"CVE-2024-30632",NA
"CVE-2024-30633",NA
"CVE-2024-30634",NA
"CVE-2024-30635",NA
"CVE-2024-30636",NA
"CVE-2024-30637",NA
"CVE-2024-30638",NA
"CVE-2024-30639",NA
"CVE-2024-3064",NA
"CVE-2024-30645",NA
"CVE-2024-3065",NA
"CVE-2024-30656",NA
"CVE-2024-30657",NA
"CVE-2024-30658",NA
"CVE-2024-30659",NA
"CVE-2024-3066",NA
"CVE-2024-30661",NA
"CVE-2024-30662",NA
"CVE-2024-30663",NA
"CVE-2024-30665",NA
"CVE-2024-30666",NA
"CVE-2024-30667",NA
"CVE-2024-3067",NA
"CVE-2024-30672",NA
"CVE-2024-30674",NA
"CVE-2024-30675",NA
"CVE-2024-30676",NA
"CVE-2024-30678",NA
"CVE-2024-30679",NA
"CVE-2024-3068",NA
"CVE-2024-30680",NA
"CVE-2024-30681",NA
"CVE-2024-30683",NA
"CVE-2024-30684",NA
"CVE-2024-30686",NA
"CVE-2024-30687",NA
"CVE-2024-30688",NA
"CVE-2024-30690",NA
"CVE-2024-30691",NA
"CVE-2024-30692",NA
"CVE-2024-30694",NA
"CVE-2024-30695",NA
"CVE-2024-30696",NA
"CVE-2024-30697",NA
"CVE-2024-30699",NA
"CVE-2024-3070",NA
"CVE-2024-30701",NA
"CVE-2024-30702",NA
"CVE-2024-30703",NA
"CVE-2024-30704",NA
"CVE-2024-30706",NA
"CVE-2024-30707",NA
"CVE-2024-30708",NA
"CVE-2024-3071",NA
"CVE-2024-30710",NA
"CVE-2024-30711",NA
"CVE-2024-30712",NA
"CVE-2024-30713",NA
"CVE-2024-30715",NA
"CVE-2024-30716",NA
"CVE-2024-30718",NA
"CVE-2024-30719",NA
"CVE-2024-3072",NA
"CVE-2024-30721",NA
"CVE-2024-30722",NA
"CVE-2024-30723",NA
"CVE-2024-30724",NA
"CVE-2024-30726",NA
"CVE-2024-30727",NA
"CVE-2024-30728",NA
"CVE-2024-30729",NA
"CVE-2024-3073","cpe:2.3:a:wp-ecommerce:easy_wp_smtp:*:*:*:*:*:wordpress:*:*"
"CVE-2024-30730",NA
"CVE-2024-30733",NA
"CVE-2024-30735",NA
"CVE-2024-30736",NA
"CVE-2024-30737",NA
"CVE-2024-3074",NA
"CVE-2024-3075",NA
"CVE-2024-3076",NA
"CVE-2024-3077",NA
"CVE-2024-3078",NA
"CVE-2024-3079",NA
"CVE-2024-30799",NA
"CVE-2024-3080",NA
"CVE-2024-30800",NA
"CVE-2024-30801",NA
"CVE-2024-30802",NA
"CVE-2024-30804",NA
"CVE-2024-30806",NA
"CVE-2024-30807",NA
"CVE-2024-30808",NA
"CVE-2024-30809",NA
"CVE-2024-3081",NA
"CVE-2024-3082","cpe:2.3:o:proges:sensor_net_connect_firmware_v2:2.24:*:*:*:*:*:*:*"
"CVE-2024-3082","cpe:2.3:h:proges:sensor_net_connect_v2:-:*:*:*:*:*:*:*"
"CVE-2024-3083","cpe:2.3:o:proges:sensor_net_connect_firmware_v2:2.24:*:*:*:*:*:*:*"
"CVE-2024-3083","cpe:2.3:h:proges:sensor_net_connect_v2:-:*:*:*:*:*:*:*"
"CVE-2024-3084",NA
"CVE-2024-30840",NA
"CVE-2024-30845",NA
"CVE-2024-30848",NA
"CVE-2024-30849",NA
"CVE-2024-3085",NA
"CVE-2024-30850",NA
"CVE-2024-30851",NA
"CVE-2024-30858",NA
"CVE-2024-30859",NA
"CVE-2024-3086",NA
"CVE-2024-30860",NA
"CVE-2024-30861",NA
"CVE-2024-30862",NA
"CVE-2024-30863",NA
"CVE-2024-30864",NA
"CVE-2024-30865",NA
"CVE-2024-30866",NA
"CVE-2024-30867",NA
"CVE-2024-30868",NA
"CVE-2024-3087",NA
"CVE-2024-30870",NA
"CVE-2024-30871",NA
"CVE-2024-30872",NA
"CVE-2024-30878",NA
"CVE-2024-30879",NA
"CVE-2024-3088",NA
"CVE-2024-30880",NA
"CVE-2024-30883",NA
"CVE-2024-30884",NA
"CVE-2024-30885",NA
"CVE-2024-30886",NA
"CVE-2024-30889","cpe:2.3:a:web-audimex:audimexee:15.1.2:*:*:*:*:*:*:*"
"CVE-2024-3089",NA
"CVE-2024-30890",NA
"CVE-2024-30891",NA
"CVE-2024-3090",NA
"CVE-2024-3091",NA
"CVE-2024-30915",NA
"CVE-2024-30916",NA
"CVE-2024-30917",NA
"CVE-2024-3092",NA
"CVE-2024-30920",NA
"CVE-2024-30921",NA
"CVE-2024-30922",NA
"CVE-2024-30923",NA
"CVE-2024-30924",NA
"CVE-2024-30925",NA
"CVE-2024-30926",NA
"CVE-2024-30927",NA
"CVE-2024-30928",NA
"CVE-2024-30929",NA
"CVE-2024-3093",NA
"CVE-2024-30931",NA
"CVE-2024-30938",NA
"CVE-2024-30939",NA
"CVE-2024-3094","cpe:2.3:a:tukaani:xz:5.6.1:*:*:*:*:*:*:*"
"CVE-2024-3094","cpe:2.3:a:tukaani:xz:5.6.0:*:*:*:*:*:*:*"
"CVE-2024-30946",NA
"CVE-2024-30949","cpe:2.3:a:newlib_project:newlib:4.3.0:*:*:*:*:*:*:*"
"CVE-2024-3095",NA
"CVE-2024-30950",NA
"CVE-2024-30951",NA
"CVE-2024-30952",NA
"CVE-2024-30953",NA
"CVE-2024-3096",NA
"CVE-2024-30965",NA
"CVE-2024-3097","cpe:2.3:a:imagely:nextgen_gallery:*:*:*:*:*:wordpress:*:*"
"CVE-2024-30973",NA
"CVE-2024-30974",NA
"CVE-2024-30977",NA
"CVE-2024-30979",NA
"CVE-2024-3098",NA
"CVE-2024-30980",NA
"CVE-2024-30981",NA
"CVE-2024-30982",NA
"CVE-2024-30983",NA
"CVE-2024-30985",NA
"CVE-2024-30986",NA
"CVE-2024-30987",NA
"CVE-2024-30988",NA
"CVE-2024-30989",NA
"CVE-2024-3099",NA
"CVE-2024-30990",NA
"CVE-2024-30998",NA
"CVE-2024-3100",NA
"CVE-2024-31002",NA
"CVE-2024-31003",NA
"CVE-2024-31004",NA
"CVE-2024-31005",NA
"CVE-2024-31008",NA
"CVE-2024-31009",NA
"CVE-2024-3101",NA
"CVE-2024-31010",NA
"CVE-2024-31011",NA
"CVE-2024-31012",NA
"CVE-2024-31013",NA
"CVE-2024-3102",NA
"CVE-2024-31022",NA
"CVE-2024-31025",NA
"CVE-2024-31030",NA
"CVE-2024-31031",NA
"CVE-2024-31032",NA
"CVE-2024-31033",NA
"CVE-2024-31036",NA
"CVE-2024-3104",NA
"CVE-2024-31040",NA
"CVE-2024-31041",NA
"CVE-2024-31047",NA
"CVE-2024-3105",NA
"CVE-2024-31061",NA
"CVE-2024-31062",NA
"CVE-2024-31063",NA
"CVE-2024-31064",NA
"CVE-2024-31065",NA
"CVE-2024-31069",NA
"CVE-2024-3107",NA
"CVE-2024-31070",NA
"CVE-2024-31071","cpe:2.3:o:openatom:openharmony:*:*:*:*:-:*:*:*"
"CVE-2024-31076",NA
"CVE-2024-31077",NA
"CVE-2024-31078",NA
"CVE-2024-31079",NA
"CVE-2024-3108",NA
"CVE-2024-31080",NA
"CVE-2024-31081",NA
"CVE-2024-31082",NA
"CVE-2024-31083",NA
"CVE-2024-31084",NA
"CVE-2024-31085",NA
"CVE-2024-31086",NA
"CVE-2024-31087",NA
"CVE-2024-31089",NA
"CVE-2024-3109",NA
"CVE-2024-31090",NA
"CVE-2024-31091",NA
"CVE-2024-31092",NA
"CVE-2024-31093",NA
"CVE-2024-31094",NA
"CVE-2024-31095",NA
"CVE-2024-31096",NA
"CVE-2024-31097",NA
"CVE-2024-31098",NA
"CVE-2024-31099",NA
"CVE-2024-3110",NA
"CVE-2024-31100",NA
"CVE-2024-31101",NA
"CVE-2024-31102",NA
"CVE-2024-31103",NA
"CVE-2024-31104",NA
"CVE-2024-31105",NA
"CVE-2024-31106",NA
"CVE-2024-31107",NA
"CVE-2024-31108",NA
"CVE-2024-31109",NA
"CVE-2024-3111","cpe:2.3:a:h5p:h5p:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31110",NA
"CVE-2024-31111",NA
"CVE-2024-31112",NA
"CVE-2024-31113",NA
"CVE-2024-31114",NA
"CVE-2024-31115",NA
"CVE-2024-31116",NA
"CVE-2024-31117",NA
"CVE-2024-3112","cpe:2.3:a:bestwebsoft:quotes_and_tips:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31120",NA
"CVE-2024-31121",NA
"CVE-2024-31122",NA
"CVE-2024-31123",NA
"CVE-2024-3113",NA
"CVE-2024-31134",NA
"CVE-2024-31135","cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"
"CVE-2024-31136",NA
"CVE-2024-31137","cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"
"CVE-2024-31138","cpe:2.3:a:jetbrains:teamcity:*:*:*:*:*:*:*:*"
"CVE-2024-31139",NA
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*"
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*"
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*"
"CVE-2024-3114","cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"CVE-2024-31140",NA
"CVE-2024-31142",NA
"CVE-2024-31143",NA
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:17.1.0:*:*:*:enterprise:*:*:*"
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:17.1.0:*:*:*:community:*:*:*"
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*"
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:*:*:*:*:community:*:*:*"
"CVE-2024-3115","cpe:2.3:a:gitlab:gitlab:*:*:*:*:enterprise:*:*:*"
"CVE-2024-31156",NA
"CVE-2024-31159","cpe:2.3:a:asus:download_master:*:*:*:*:*:*:*:*"
"CVE-2024-3116",NA
"CVE-2024-31160","cpe:2.3:a:asus:download_master:*:*:*:*:*:*:*:*"
"CVE-2024-31161","cpe:2.3:a:asus:download_master:*:*:*:*:*:*:*:*"
"CVE-2024-31162",NA
"CVE-2024-31163",NA
"CVE-2024-31164","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31165","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31166","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31167","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31168","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31169","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-3117",NA
"CVE-2024-31170","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31171","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31172","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31173","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31174","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31175","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31176","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31177","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31178","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31179","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-3118",NA
"CVE-2024-31180","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31181","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31182","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31183","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31184","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31185","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31186","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31187","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31188","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31189","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-3119",NA
"CVE-2024-31190","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31191","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31192","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31193","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31194","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31195","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31196","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31197","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31198","cpe:2.3:a:opennetworking:libfluid_msg:0.1.0:*:*:*:*:*:*:*"
"CVE-2024-31199","cpe:2.3:o:proges:sensor_net_connect_firmware_v2:2.24:*:*:*:*:*:*:*"
"CVE-2024-31199","cpe:2.3:h:proges:sensor_net_connect_v2:-:*:*:*:*:*:*:*"
"CVE-2024-3120",NA
"CVE-2024-31200","cpe:2.3:o:proges:sensor_net_connect_firmware_v2:2.24:*:*:*:*:*:*:*"
"CVE-2024-31200","cpe:2.3:h:proges:sensor_net_connect_v2:-:*:*:*:*:*:*:*"
"CVE-2024-31201","cpe:2.3:a:proges:thermoscan_ip:20211103:*:*:*:*:*:*:*"
"CVE-2024-31202","cpe:2.3:a:proges:thermoscan_ip:20211103:*:*:*:*:*:*:*"
"CVE-2024-31203","cpe:2.3:a:proges:thermoscan_ip:20211103:*:*:*:*:*:*:*"
"CVE-2024-31204",NA
"CVE-2024-31205",NA
"CVE-2024-31206",NA
"CVE-2024-31207",NA
"CVE-2024-31208",NA
"CVE-2024-31209",NA
"CVE-2024-3121","cpe:2.3:a:lollms:lollms:5.9.0:*:*:*:*:*:*:*"
"CVE-2024-31210",NA
"CVE-2024-31211",NA
"CVE-2024-31212",NA
"CVE-2024-31213",NA
"CVE-2024-31214",NA
"CVE-2024-31215",NA
"CVE-2024-31216",NA
"CVE-2024-31217",NA
"CVE-2024-31218",NA
"CVE-2024-31219",NA
"CVE-2024-3122",NA
"CVE-2024-31220",NA
"CVE-2024-31221",NA
"CVE-2024-31223",NA
"CVE-2024-31224",NA
"CVE-2024-31225",NA
"CVE-2024-31226",NA
"CVE-2024-31229",NA
"CVE-2024-3123",NA
"CVE-2024-31230",NA
"CVE-2024-31231",NA
"CVE-2024-31232",NA
"CVE-2024-31233",NA
"CVE-2024-31234",NA
"CVE-2024-31235",NA
"CVE-2024-31236",NA
"CVE-2024-31237",NA
"CVE-2024-31238",NA
"CVE-2024-31239",NA
"CVE-2024-3124",NA
"CVE-2024-31240",NA
"CVE-2024-31241",NA
"CVE-2024-31242",NA
"CVE-2024-31243",NA
"CVE-2024-31244",NA
"CVE-2024-31245",NA
"CVE-2024-31246",NA
"CVE-2024-31247",NA
"CVE-2024-31248",NA
"CVE-2024-31249",NA
"CVE-2024-3125",NA
"CVE-2024-31250",NA
"CVE-2024-31251",NA
"CVE-2024-31252",NA
"CVE-2024-31253",NA
"CVE-2024-31254",NA
"CVE-2024-31255",NA
"CVE-2024-31256",NA
"CVE-2024-31257",NA
"CVE-2024-31258",NA
"CVE-2024-31259",NA
"CVE-2024-3126",NA
"CVE-2024-31260",NA
"CVE-2024-31261",NA
"CVE-2024-31262",NA
"CVE-2024-31263",NA
"CVE-2024-31264",NA
"CVE-2024-31265",NA
"CVE-2024-31266",NA
"CVE-2024-31267",NA
"CVE-2024-31268",NA
"CVE-2024-31269",NA
"CVE-2024-3127",NA
"CVE-2024-31270",NA
"CVE-2024-31271",NA
"CVE-2024-31272",NA
"CVE-2024-31273",NA
"CVE-2024-31274",NA
"CVE-2024-31275","cpe:2.3:a:metagauss:eventprime:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31276","cpe:2.3:a:wpfactory:products\,_order_\&_customers_export_for_woocommerce:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31277",NA
"CVE-2024-31278",NA
"CVE-2024-31279",NA
"CVE-2024-3128",NA
"CVE-2024-31280",NA
"CVE-2024-31281",NA
"CVE-2024-31282",NA
"CVE-2024-31283","cpe:2.3:a:zorem:advanced_local_pickup_for_woocommerce:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31284","cpe:2.3:a:wpdeveloper:embedpress:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31285",NA
"CVE-2024-31286",NA
"CVE-2024-31287",NA
"CVE-2024-31288",NA
"CVE-2024-31289",NA
"CVE-2024-3129",NA
"CVE-2024-31290",NA
"CVE-2024-31291",NA
"CVE-2024-31292",NA
"CVE-2024-31293",NA
"CVE-2024-31294",NA
"CVE-2024-31295",NA
"CVE-2024-31296",NA
"CVE-2024-31297",NA
"CVE-2024-31298",NA
"CVE-2024-31299",NA
"CVE-2024-3130",NA
"CVE-2024-31300",NA
"CVE-2024-31301",NA
"CVE-2024-31302","cpe:2.3:a:codepeople:contact_form_email:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31303",NA
"CVE-2024-31304","cpe:2.3:a:multivendorx:multivendorx:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31305",NA
"CVE-2024-31306",NA
"CVE-2024-31307",NA
"CVE-2024-31308",NA
"CVE-2024-31309",NA
"CVE-2024-3131",NA
"CVE-2024-31310",NA
"CVE-2024-31311",NA
"CVE-2024-31312",NA
"CVE-2024-31313",NA
"CVE-2024-31314",NA
"CVE-2024-31315",NA
"CVE-2024-31316",NA
"CVE-2024-31317",NA
"CVE-2024-31318",NA
"CVE-2024-31319",NA
"CVE-2024-31320",NA
"CVE-2024-31322",NA
"CVE-2024-31323",NA
"CVE-2024-31324",NA
"CVE-2024-31325",NA
"CVE-2024-31326",NA
"CVE-2024-31327",NA
"CVE-2024-3133",NA
"CVE-2024-31331",NA
"CVE-2024-31332",NA
"CVE-2024-31333",NA
"CVE-2024-31334",NA
"CVE-2024-31335",NA
"CVE-2024-31336",NA
"CVE-2024-31339",NA
"CVE-2024-3134",NA
"CVE-2024-31340",NA
"CVE-2024-31341",NA
"CVE-2024-31342",NA
"CVE-2024-31343",NA
"CVE-2024-31344",NA
"CVE-2024-31345",NA
"CVE-2024-31346",NA
"CVE-2024-31347",NA
"CVE-2024-31348",NA
"CVE-2024-31349",NA
"CVE-2024-3135",NA
"CVE-2024-31350",NA
"CVE-2024-31351",NA
"CVE-2024-31352",NA
"CVE-2024-31353","cpe:2.3:a:tribulant:slideshow_gallery:*:*:*:*:*:wordpress:*:*"
"CVE-2024-31354",NA
"CVE-2024-31355",NA
"CVE-2024-31356",NA
"CVE-2024-31357",NA
"CVE-2024-31358",NA
"CVE-2024-31359",NA
"CVE-2024-3136",NA
"CVE-2024-31360",NA
"CVE-2024-31361",NA
"CVE-2024-31362",NA
"CVE-2024-31363",NA
"CVE-2024-31364",NA
"CVE-2024-31365",NA
"CVE-2024-31366",NA
"CVE-2024-31367",NA
"CVE-2024-31368",NA
"CVE-2024-31369",NA
"CVE-2024-3137",NA
"CVE-2024-31370",NA
"CVE-2024-31371",NA
"CVE-2024-31372",NA
"CVE-2024-31373",NA
"CVE-2024-31374",NA
"CVE-2024-31375",NA
"CVE-2024-31376",NA
"CVE-2024-31377",NA
"CVE-2024-31378",NA
"CVE-2024-31379",NA
"CVE-2024-3138",NA
"CVE-2024-31380",NA
"CVE-2024-31381",NA
"CVE-2024-31382",NA
"CVE-2024-31383",NA
"CVE-2024-31384",NA
"CVE-2024-31385",NA
"CVE-2024-31386",NA
"CVE-2024-31387",NA
"CVE-2024-31388",NA
"CVE-2024-31389",NA
"CVE-2024-3139",NA
"CVE-2024-31390",NA
"CVE-2024-31391",NA
"CVE-2024-31392",NA
"CVE-2024-31393",NA
"CVE-2024-31394",NA
"CVE-2024-31395",NA
"CVE-2024-31396",NA
"CVE-2024-31397",NA
"CVE-2024-31398","cpe:2.3:a:cybozu:garoon:*:*:*:*:*:*:*:*"
"CVE-2024-31399","cpe:2.3:a:cybozu:garoon:*:*:*:*:*:*:*:*"
"CVE-2024-3140",NA
"CVE-2024-31400",NA
"CVE-2024-31401",NA
"CVE-2024-31402","cpe:2.3:a:cybozu:garoon:*:*:*:*:*:*:*:*"
"CVE-2024-31403",NA
"CVE-2024-31404",NA
"CVE-2024-31406",NA
"CVE-2024-31409",NA
"CVE-2024-3141",NA
"CVE-2024-31410",NA
"CVE-2024-31411","cpe:2.3:a:apache:streampipes:*:*:*:*:*:*:*:*"
"CVE-2024-31412",NA
"CVE-2024-31413",NA
"CVE-2024-31414","cpe:2.3:a:eaton:foreseer_electrical_power_monitoring_system:*:*:*:*:*:*:*:*"
"CVE-2024-31415","cpe:2.3:a:eaton:foreseer_electrical_power_monitoring_system:*:*:*:*:*:*:*:*"
"CVE-2024-31416","cpe:2.3:a:eaton:foreseer_electrical_power_monitoring_system:*:*:*:*:*:*:*:*"
"CVE-2024-31419",NA
"CVE-2024-3142",NA
"CVE-2024-31420",NA
"CVE-2024-31421",NA
"CVE-2024-31422",NA
"CVE-2024-31423",NA
"CVE-2024-31424",NA
"CVE-2024-31425",NA
"CVE-2024-31426",NA
"CVE-2024-31427",NA
"CVE-2024-31428",NA
"CVE-2024-31429",NA
"CVE-2024-3143",NA
"CVE-2024-31430",NA
"CVE-2024-31431",NA
"CVE-2024-31432",NA
"CVE-2024-31433",NA
"CVE-2024-31434",NA
"CVE-2024-3144",NA
"CVE-2024-31441",NA
"CVE-2024-31442",NA
"CVE-2024-31443",NA
"CVE-2024-31444",NA
"CVE-2024-31445",NA
"CVE-2024-31446",NA
"CVE-2024-31447",NA
"CVE-2024-3145",NA
"CVE-2024-31450",NA
"CVE-2024-31451",NA
"CVE-2024-31452",NA
"CVE-2024-31453",NA
"CVE-2024-31454",NA
"CVE-2024-31455",NA
"CVE-2024-31456",NA
"CVE-2024-31457",NA
"CVE-2024-31458",NA
"CVE-2024-31459",NA
"CVE-2024-3146",NA
"CVE-2024-31460",NA
"CVE-2024-31461",NA
"CVE-2024-31462",NA
"CVE-2024-31463",NA
"CVE-2024-31464",NA
"CVE-2024-31465",NA
"CVE-2024-31466",NA
"CVE-2024-31467",NA
"CVE-2024-31468",NA
"CVE-2024-31469",NA
"CVE-2024-3147",NA
"CVE-2024-31470",NA
"CVE-2024-31471",NA
"CVE-2024-31472",NA
"CVE-2024-31473",NA
"CVE-2024-31474",NA
"CVE-2024-31475",NA
"CVE-2024-31476",NA
"CVE-2024-31477",NA
"CVE-2024-31478",NA
"CVE-2024-31479",NA
"CVE-2024-3148",NA
"CVE-2024-31480",NA
"CVE-2024-31481",NA
"CVE-2024-31482",NA
"CVE-2024-31483",NA
"CVE-2024-31484",NA
"CVE-2024-31485",NA
"CVE-2024-31486",NA
"CVE-2024-31487",NA
"CVE-2024-31488",NA
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:7.2.0:*:*:*:*:linux:*:*"
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:*:*:*:*:*:macos:*:*"
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:*:*:*:*:*:windows:*:*"
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:*:*:*:*:*:linux:*:*"
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:*:*:*:*:*:macos:*:*"
"CVE-2024-31489","cpe:2.3:a:fortinet:forticlient:*:*:*:*:*:windows:*:*"
"CVE-2024-3149","cpe:2.3:a:mintplexlabs:anythingllm:*:*:*:*:*:*:*:*"
"CVE-2024-31490","cpe:2.3:a:fortinet:fortisandbox:*:*:*:*:*:*:*:*"
"CVE-2024-31490","cpe:2.3:a:fortinet:fortisandbox:*:*:*:*:*:*:*:*"
"CVE-2024-31490","cpe:2.3:a:fortinet:fortisandbox:3.1.5:*:*:*:*:*:*:*"
"CVE-2024-31491",NA
"CVE-2024-31492",NA
"CVE-2024-31493",NA
"CVE-2024-31495",NA
"CVE-2024-31497","cpe:2.3:a:putty:putty:*:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:a:filezilla-project:filezilla_client:*:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:a:winscp:winscp:*:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:a:tortoisegit:tortoisegit:*:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:a:tigris:tortoisesvn:*:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:o:fedoraproject:fedora:38:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:o:fedoraproject:fedora:39:*:*:*:*:*:*:*"
"CVE-2024-31497","cpe:2.3:o:fedoraproject:fedora:40:*:*:*:*:*:*:*"
"CVE-2024-31498",NA
"CVE-2024-3150",NA
"CVE-2024-31502",NA
"CVE-2024-31503",NA
"CVE-2024-31504","cpe:2.3:a:embedded-solutions:freemodbus:2018-09-12:*:*:*:*:*:*:*"
"CVE-2024-31506",NA
"CVE-2024-31507",NA
"CVE-2024-3151",NA
"CVE-2024-31510",NA
"CVE-2024-3152",NA
